organization_id,animal_id,animal_type,age,attributes.declawed,attributes.house_trained,attributes.shots_current,attributes.spayed_neutered,attributes.special_needs,breeds.mixed,breeds.primary,breeds.secondary,breeds.unknown,coat,colors.primary,colors.secondary,colors.tertiary,contact.address.address1,contact.address.address2,contact.address.city,contact.address.country,contact.address.postcode,contact.address.state,contact.email,contact.phone,description,distance,environment.cats,environment.children,environment.dogs,gender,id,name,organization_id,photos,published_at,size,species,status,status_changed_at,tags,type,url
ca672,47052834,dog,Senior,,False,False,True,False,False,Chihuahua,,False,,,,,31044 N. Charlie Canyon Rd.,,Castaic,US,91384,CA,,661-257-3191,,2.0066,,,,Female,47052834,MOLLY,CA672,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052834/1/?bust=1579142789&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052834/1/?bust=1579142789&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052834/1/?bust=1579142789&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052834/1/?bust=1579142789'}]",2020-01-08T00:06:27+0000,Medium,Dog,adoptable,2020-01-08T00:06:27+0000,[],Dog,https://www.petfinder.com/dog/molly-47052834/ca/castaic/l-dot-a-county-animal-care-control-castaic-shelter-ca672/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca672,47052832,dog,Senior,,False,False,True,False,False,Chihuahua,,False,,,,,31044 N. Charlie Canyon Rd.,,Castaic,US,91384,CA,,661-257-3191,,2.0066,,,,Male,47052832,MAX,CA672,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052832/1/?bust=1579142788&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052832/1/?bust=1579142788&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052832/1/?bust=1579142788&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052832/1/?bust=1579142788'}]",2020-01-08T00:06:26+0000,Medium,Dog,adoptable,2020-01-08T00:06:26+0000,[],Dog,https://www.petfinder.com/dog/max-47052832/ca/castaic/l-dot-a-county-animal-care-control-castaic-shelter-ca672/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca672,47035338,dog,Adult,,False,False,True,False,True,Pit Bull Terrier,Mixed Breed,False,,,,,31044 N. Charlie Canyon Rd.,,Castaic,US,91384,CA,,661-257-3191,,2.0066,,,,Female,47035338,MOLLY,CA672,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47035338/1/?bust=1579142789&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47035338/1/?bust=1579142789&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47035338/1/?bust=1579142789&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47035338/1/?bust=1579142789'}]",2020-01-05T23:00:33+0000,Medium,Dog,adoptable,2020-01-05T23:00:33+0000,[],Dog,https://www.petfinder.com/dog/molly-47035338/ca/castaic/l-dot-a-county-animal-care-control-castaic-shelter-ca672/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca672,47019800,dog,Adult,,False,False,True,False,False,Pit Bull Terrier,,False,,,,,31044 N. Charlie Canyon Rd.,,Castaic,US,91384,CA,,661-257-3191,,2.0066,,,,Female,47019800,PICKLES,CA672,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47019800/1/?bust=1578699107&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47019800/1/?bust=1578699107&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47019800/1/?bust=1578699107&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47019800/1/?bust=1578699107'}]",2020-01-03T21:55:21+0000,Medium,Dog,adoptable,2020-01-03T21:55:21+0000,[],Dog,https://www.petfinder.com/dog/pickles-47019800/ca/castaic/l-dot-a-county-animal-care-control-castaic-shelter-ca672/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca672,47011518,dog,Adult,,False,False,True,False,False,Doberman Pinscher,,False,,,,,31044 N. Charlie Canyon Rd.,,Castaic,US,91384,CA,,661-257-3191,,2.0066,,,,Male,47011518,CHINO,CA672,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47011518/1/?bust=1579142788&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47011518/1/?bust=1579142788&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47011518/1/?bust=1579142788&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47011518/1/?bust=1579142788'}]",2020-01-02T23:52:43+0000,Small,Dog,adoptable,2020-01-02T23:52:43+0000,[],Dog,https://www.petfinder.com/dog/chino-47011518/ca/castaic/l-dot-a-county-animal-care-control-castaic-shelter-ca672/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca672,47010885,dog,Adult,,False,False,True,False,True,Labrador Retriever,Mixed Breed,False,,,,,31044 N. Charlie Canyon Rd.,,Castaic,US,91384,CA,,661-257-3191,,2.0066,,,,Male,47010885,PERCY,CA672,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47010885/1/?bust=1578940754&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47010885/1/?bust=1578940754&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47010885/1/?bust=1578940754&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47010885/1/?bust=1578940754'}]",2020-01-02T22:52:40+0000,Large,Dog,adoptable,2020-01-02T22:52:40+0000,[],Dog,https://www.petfinder.com/dog/percy-47010885/ca/castaic/l-dot-a-county-animal-care-control-castaic-shelter-ca672/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca672,47010884,dog,Young,,False,False,False,False,True,Labrador Retriever,Collie,False,,,,,31044 N. Charlie Canyon Rd.,,Castaic,US,91384,CA,,661-257-3191,,2.0066,,,,Male,47010884,LOKI,CA672,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47010884/1/?bust=1579038148&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47010884/1/?bust=1579038148&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47010884/1/?bust=1579038148&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47010884/1/?bust=1579038148'}]",2020-01-02T22:52:40+0000,Large,Dog,adoptable,2020-01-02T22:52:40+0000,[],Dog,https://www.petfinder.com/dog/loki-47010884/ca/castaic/l-dot-a-county-animal-care-control-castaic-shelter-ca672/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca672,47010384,dog,Young,,False,False,True,False,False,German Shepherd Dog,,False,,,,,31044 N. Charlie Canyon Rd.,,Castaic,US,91384,CA,,661-257-3191,,2.0066,,,,Male,47010384,KEVIN,CA672,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47010384/1/?bust=1578616176&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47010384/1/?bust=1578616176&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47010384/1/?bust=1578616176&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47010384/1/?bust=1578616176'}]",2020-01-02T21:52:39+0000,Medium,Dog,adoptable,2020-01-02T21:52:39+0000,[],Dog,https://www.petfinder.com/dog/kevin-47010384/ca/castaic/l-dot-a-county-animal-care-control-castaic-shelter-ca672/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca672,47008253,dog,Adult,,False,False,True,False,True,German Shepherd Dog,Mixed Breed,False,,,,,31044 N. Charlie Canyon Rd.,,Castaic,US,91384,CA,,661-257-3191,,2.0066,,,,Male,47008253,SKIPPY,CA672,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47008253/1/?bust=1579142788&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47008253/1/?bust=1579142788&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47008253/1/?bust=1579142788&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47008253/1/?bust=1579142788'}]",2020-01-02T18:52:04+0000,Medium,Dog,adoptable,2020-01-02T18:52:04+0000,[],Dog,https://www.petfinder.com/dog/skippy-47008253/ca/castaic/l-dot-a-county-animal-care-control-castaic-shelter-ca672/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca672,46943222,dog,Young,,False,False,False,False,False,Alaskan Malamute,,False,,,,,31044 N. Charlie Canyon Rd.,,Castaic,US,91384,CA,,661-257-3191,,2.0066,,,,Male,46943222,KODA,CA672,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46943222/1/?bust=1578616173&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46943222/1/?bust=1578616173&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46943222/1/?bust=1578616173&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46943222/1/?bust=1578616173'}]",2019-12-26T20:34:32+0000,Large,Dog,adoptable,2019-12-26T20:34:32+0000,[],Dog,https://www.petfinder.com/dog/koda-46943222/ca/castaic/l-dot-a-county-animal-care-control-castaic-shelter-ca672/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca672,46935264,dog,Adult,,False,False,True,False,False,Alaskan Malamute,,False,,,,,31044 N. Charlie Canyon Rd.,,Castaic,US,91384,CA,,661-257-3191,,2.0066,,,,Male,46935264,KEVIN,CA672,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46935264/1/?bust=1578774864&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46935264/1/?bust=1578774864&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46935264/1/?bust=1578774864&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46935264/1/?bust=1578774864'}]",2019-12-25T02:30:53+0000,Medium,Dog,adoptable,2019-12-25T02:30:53+0000,[],Dog,https://www.petfinder.com/dog/kevin-46935264/ca/castaic/l-dot-a-county-animal-care-control-castaic-shelter-ca672/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca672,46934952,dog,Adult,,False,False,True,False,False,German Shepherd Dog,,False,,,,,31044 N. Charlie Canyon Rd.,,Castaic,US,91384,CA,,661-257-3191,,2.0066,,,,Female,46934952,CANDY,CA672,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46934952/1/?bust=1578774864&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46934952/1/?bust=1578774864&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46934952/1/?bust=1578774864&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46934952/1/?bust=1578774864'}]",2019-12-25T01:30:32+0000,Medium,Dog,adoptable,2019-12-25T01:30:32+0000,[],Dog,https://www.petfinder.com/dog/candy-46934952/ca/castaic/l-dot-a-county-animal-care-control-castaic-shelter-ca672/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
ca672,45440291,dog,Adult,,False,False,True,False,True,Labrador Retriever,Mixed Breed,False,,,,,31044 N. Charlie Canyon Rd.,,Castaic,US,91384,CA,,661-257-3191,,2.0066,,,,Male,45440291,YOGI,CA672,"[{u'small': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45440291/1/?bust=1567296886&width=100', u'large': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45440291/1/?bust=1567296886&width=600', u'medium': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45440291/1/?bust=1567296886&width=300', u'full': u'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45440291/1/?bust=1567296886'}]",2019-07-31T17:32:12+0000,Medium,Dog,adoptable,2019-07-31T17:32:12+0000,[],Dog,https://www.petfinder.com/dog/yogi-45440291/ca/castaic/l-dot-a-county-animal-care-control-castaic-shelter-ca672/?referrer_id=e707e62a-337a-4af2-8131-6351f80a46fc
